customer_id,region,plan_type,contract_type,payment_method,tenure_months,monthly_charges_inr,avg_login_days_per_month,support_tickets_last_90_days,payment_delay_days,data_usage_gb,satisfaction_score,last_complaint_days_ago,discount_percent,autopay_enabled,referral_count,churn
CUST1801,Central,Premium,Two-year,Net Banking,32,967.82,22,1,1,128.58,7.4,30,15,1,0,0
CUST1802,South,Basic,Month-to-month,Credit Card,42,402.29,16,1,3,42.37,6.1,0,10,1,2,0
CUST1803,South,Basic,Month-to-month,UPI,17,398.85,26,2,3,112.29,6.5,2,15,1,1,0
CUST1804,West,Standard,Two-year,Credit Card,9,688.76,27,5,7,54.15,5.5,0,15,1,2,0
CUST1805,South,Premium,Two-year,Credit Card,15,1229.2,30,4,0,167.51,8.1,0,10,1,2,0
CUST1806,Central,Premium,One-year,Net Banking,27,1035.49,27,2,11,155.34,5.6,15,10,1,1,0
CUST1807,North,Standard,Month-to-month,Wallet,18,548.8,17,2,2,95.55,5.8,13,20,1,3,0
CUST1808,North,Standard,Month-to-month,Net Banking,51,588.46,22,0,4,79.26,10,61,5,1,0,0
CUST1809,Central,Premium,Month-to-month,Net Banking,13,1019.67,16,3,1,149.97,8.1,0,20,1,2,0
CUST1810,Central,Basic,Month-to-month,Debit Card,7,411.09,28,4,5,59.98,5.3,1,0,1,0,0
CUST1811,West,Standard,Month-to-month,Credit Card,8,772.41,22,0,9,63.79,8.4,3,0,0,0,0
CUST1812,South,Standard,Month-to-month,Net Banking,25,598.38,20,1,3,44.18,9.5,0,5,0,2,0
CUST1813,Central,Basic,Month-to-month,Debit Card,17,442.01,16,1,10,60.67,8.5,25,5,1,2,0
CUST1814,East,Basic,Month-to-month,Credit Card,8,492.23,14,2,2,50.19,7.3,4,15,0,0,0
CUST1815,West,Enterprise,Month-to-month,Debit Card,5,1345.4,19,2,13,217.94,5.9,8,20,1,1,0
CUST1816,Central,Premium,One-year,Credit Card,12,1203.04,28,3,3,129.93,6.7,0,5,1,2,0
CUST1817,East,Basic,Two-year,Wallet,38,421.16,20,1,0,40.18,9.5,47,0,1,2,0
CUST1818,West,Premium,One-year,Wallet,26,1097.54,11,4,2,134.42,6.7,0,10,1,0,0
CUST1819,East,Standard,Month-to-month,Wallet,14,671.89,18,1,2,79.57,7.1,45,15,0,0,0
CUST1820,West,Standard,Month-to-month,Wallet,7,630.02,26,1,1,123.41,8.1,28,0,1,2,0
CUST1821,East,Standard,Month-to-month,Credit Card,15,805.86,18,3,3,63.45,4.7,0,0,0,1,0
CUST1822,East,Premium,One-year,Credit Card,19,1047.27,10,2,0,133.49,6.4,67,10,1,0,0
CUST1823,South,Premium,One-year,Wallet,5,1069.12,18,2,4,149.45,7.2,29,20,0,0,0
CUST1824,Central,Standard,Month-to-month,Debit Card,14,868.32,18,0,12,24.73,6.4,95,0,0,0,0
CUST1825,North,Premium,Month-to-month,UPI,7,1188.27,23,2,0,173.03,9.0,87,10,1,1,0
CUST1826,South,Basic,One-year,Credit Card,18,395.53,23,2,4,87.53,4.8,41,20,1,2,0
CUST1827,North,Enterprise,Month-to-month,Debit Card,30,1729.09,17,3,0,200.57,6.8,50,20,0,0,0
CUST1828,East,Basic,Two-year,Wallet,19,396.08,19,2,9,41.42,6.9,31,0,0,0,0
CUST1829,Central,Premium,Month-to-month,UPI,17,1165.9,18,5,3,120.36,1,0,0,0,0,0
CUST1830,West,Basic,Month-to-month,UPI,11,353.56,10,6,2,11.2,4.9,0,0,0,1,0
CUST1831,Central,Standard,Month-to-month,UPI,10,641.33,16,0,3,73.71,7.5,45,10,1,0,0
CUST1832,Central,Premium,One-year,Credit Card,15,870.44,24,1,14,115.21,5.7,28,20,1,0,0
CUST1833,East,Basic,One-year,Wallet,17,361.82,13,2,5,72.17,7.8,17,10,1,1,0
CUST1834,East,Standard,Month-to-month,Debit Card,17,566.94,21,0,2,81.9,10,91,15,0,4,0
CUST1835,North,Standard,Month-to-month,Net Banking,56,693.53,20,0,2,51.28,8.0,22,0,1,1,0
CUST1836,South,Enterprise,Month-to-month,Credit Card,20,1750.33,22,4,2,185.36,7.9,0,0,1,0,0
CUST1837,Central,Basic,Two-year,Debit Card,39,362.43,15,3,4,11.8,5.9,59,0,0,0,0
CUST1838,East,Basic,Month-to-month,Debit Card,10,412.88,26,0,9,51.71,7.4,12,15,1,0,0
CUST1839,East,Enterprise,Month-to-month,Credit Card,21,1592.34,18,2,2,238.02,7.9,58,0,0,0,0
CUST1840,East,Basic,Month-to-month,Credit Card,11,401.68,11,2,15,116.18,6.6,55,15,1,1,0
CUST1841,South,Premium,One-year,Debit Card,13,1041.82,20,4,6,97.79,6.2,0,5,1,1,0
CUST1842,East,Basic,Month-to-month,Debit Card,72,358.04,19,1,16,37.41,8.5,47,20,0,0,0
CUST1843,West,Standard,One-year,UPI,14,588.56,18,3,1,52.42,9.9,42,0,1,2,0
CUST1844,North,Premium,Two-year,Debit Card,36,1092.52,27,1,4,136.94,8.2,53,20,0,0,0
CUST1845,East,Basic,One-year,UPI,14,419.25,23,0,3,29.47,9.2,125,10,1,1,0
CUST1846,Central,Standard,Month-to-month,Credit Card,19,711.6,26,3,0,115.12,8.3,111,15,1,1,0
CUST1847,Central,Basic,Month-to-month,Net Banking,10,403.74,15,3,3,79.18,5.3,15,10,1,1,0
CUST1848,South,Premium,Month-to-month,Net Banking,23,1384.79,25,5,3,139.39,6.5,13,5,1,0,0
CUST1849,East,Basic,Month-to-month,Debit Card,21,360.89,16,2,17,137.19,6.5,0,15,0,1,0
CUST1850,East,Basic,Month-to-month,UPI,36,464.66,22,0,2,38.06,10,9,20,0,1,0
CUST1851,Central,Basic,Month-to-month,Credit Card,12,407.11,12,4,7,12.45,5.8,78,0,1,2,0
CUST1852,Central,Standard,One-year,Wallet,12,631.97,20,2,0,75.31,5.7,8,5,1,1,0
CUST1853,East,Premium,Two-year,Debit Card,21,1264.87,17,1,0,114.82,5.8,13,10,1,2,0
CUST1854,East,Basic,Month-to-month,Debit Card,38,439.35,17,0,0,11.37,10,9,0,1,0,0
CUST1855,South,Basic,One-year,UPI,30,334.52,13,1,2,0.5,5.6,82,0,1,0,0
CUST1856,North,Premium,One-year,Wallet,24,1023.58,16,2,9,122.86,5.8,0,15,0,0,0
CUST1857,Central,Enterprise,Two-year,Debit Card,41,1753.2,23,4,1,234.18,6.5,29,10,0,1,0
CUST1858,Central,Basic,Month-to-month,UPI,46,341.05,19,0,15,43.92,6.5,30,0,1,0,0
CUST1859,Central,Premium,Month-to-month,Net Banking,35,1262.62,10,4,0,138.82,6.2,55,20,1,0,0
CUST1860,West,Premium,Month-to-month,Debit Card,40,1197.51,19,2,4,149.36,7.1,0,10,1,0,0
CUST1861,Central,Basic,Month-to-month,Credit Card,45,503.42,16,0,1,47.26,9.7,1,5,1,1,0
CUST1862,West,Premium,Two-year,UPI,17,1211.4,20,2,3,99.43,5.2,17,15,0,0,0
CUST1863,West,Standard,Month-to-month,Debit Card,45,559.78,12,1,1,92.85,4.4,76,0,0,0,0
CUST1864,South,Standard,Month-to-month,Net Banking,53,757.38,26,2,2,118.81,6.3,105,15,1,2,0
CUST1865,South,Premium,One-year,Credit Card,29,1063.26,14,4,1,101.11,6.7,45,0,0,0,0
CUST1866,South,Standard,Two-year,UPI,41,883.97,20,4,0,104.77,5.6,6,15,0,0,0
CUST1867,South,Premium,Two-year,Credit Card,12,970.11,30,5,1,123.44,4.6,27,5,0,0,0
CUST1868,North,Basic,Two-year,Debit Card,54,431.11,2,0,0,70.47,5.7,48,0,1,0,0
CUST1869,West,Basic,Two-year,UPI,62,476.11,20,2,0,36.74,8.0,0,20,1,0,0
CUST1870,South,Basic,Month-to-month,Credit Card,40,387.55,19,3,12,55.8,5.3,40,10,1,1,0
CUST1871,Central,Enterprise,Month-to-month,Wallet,50,1544.97,21,1,5,202.55,7.3,9,0,0,2,0
CUST1872,East,Enterprise,One-year,Debit Card,14,1849.33,19,2,0,183.55,6.3,31,10,0,1,0
CUST1873,Central,Premium,Month-to-month,Debit Card,48,1086.84,17,2,3,119.16,6.3,68,0,1,0,0
CUST1874,East,Standard,Month-to-month,UPI,12,752.89,17,2,5,76.03,4.7,48,5,1,1,0
CUST1875,South,Standard,One-year,Debit Card,25,825.18,19,3,0,50.6,5.6,39,20,0,0,0
CUST1876,East,Standard,Month-to-month,Debit Card,13,720.09,20,1,0,104.38,6.7,28,0,0,0,0
CUST1877,South,Standard,Month-to-month,Credit Card,19,516.0,18,5,0,40.66,7.4,0,20,1,0,0
CUST1878,East,Standard,Month-to-month,Debit Card,4,624.87,16,2,1,109.84,6.7,142,15,0,0,0
CUST1879,South,Basic,Two-year,Credit Card,23,426.56,18,4,5,26.3,5.7,3,5,1,1,0
CUST1880,West,Basic,Month-to-month,Debit Card,13,357.57,20,0,4,60.14,7.6,17,20,0,0,0
CUST1881,East,Standard,Month-to-month,UPI,38,657.74,12,4,5,81.04,6.7,36,0,1,1,0
CUST1882,Central,Premium,Two-year,UPI,2,852.65,20,1,2,148.36,9.8,13,10,1,1,0
CUST1883,South,Basic,Month-to-month,Debit Card,40,373.24,5,2,2,14.24,6.8,0,0,0,1,0
CUST1884,Central,Enterprise,Month-to-month,Net Banking,11,1502.98,23,4,0,202.61,6.9,0,10,0,1,0
CUST1885,East,Standard,Month-to-month,Net Banking,30,708.75,13,2,0,93.69,6.6,111,0,0,1,0
CUST1886,West,Enterprise,One-year,UPI,20,1614.97,18,0,2,165.8,6.3,42,10,1,1,0
CUST1887,South,Basic,Month-to-month,Credit Card,8,342.92,17,2,0,15.13,7.0,64,0,1,1,0
CUST1888,North,Premium,Month-to-month,Wallet,36,1116.3,18,2,0,147.94,5.6,101,0,0,0,0
CUST1889,Central,Standard,Month-to-month,Net Banking,38,696.81,26,1,3,88.41,7.1,11,15,1,1,0
CUST1890,West,Basic,Two-year,Debit Card,34,418.66,10,2,3,49.27,5.6,82,5,1,1,0
CUST1891,North,Enterprise,Month-to-month,Net Banking,56,1509.03,23,1,1,153.82,7.5,39,0,1,0,0
CUST1892,South,Standard,One-year,Credit Card,28,883.38,19,2,0,93.95,3.9,0,10,0,1,0
CUST1893,West,Standard,Month-to-month,Wallet,27,562.53,25,1,8,132.54,7.9,19,10,1,0,0
CUST1894,Central,Basic,Month-to-month,Debit Card,11,375.49,10,4,0,51.36,4.8,30,5,0,1,0
CUST1895,Central,Basic,One-year,Net Banking,33,429.32,16,1,4,22.9,8.6,41,10,1,0,0
CUST1896,East,Standard,Month-to-month,UPI,20,675.85,21,1,1,55.44,6.5,51,10,1,0,0
CUST1897,North,Basic,Month-to-month,Net Banking,36,386.16,30,2,10,25.58,5.7,10,0,1,1,0
CUST1898,Central,Premium,Month-to-month,Net Banking,8,1150.19,8,1,12,130.67,7.0,34,0,1,0,0
CUST1899,South,Basic,One-year,Wallet,22,404.6,14,2,6,61.94,6.9,4,0,1,1,0
CUST1900,Central,Basic,One-year,Debit Card,19,361.0,17,2,2,90.55,5.7,70,15,1,0,0
CUST1901,East,Standard,Month-to-month,Wallet,7,770.52,13,1,8,52.99,8.9,58,15,0,0,0
CUST1902,South,Standard,Month-to-month,UPI,21,621.12,16,2,0,78.13,3.9,83,20,1,2,0
CUST1903,Central,Premium,One-year,Credit Card,36,1353.35,23,0,0,141.58,8.7,51,15,1,3,0
CUST1904,East,Basic,Two-year,Net Banking,15,353.33,9,1,6,43.43,5.1,70,10,1,0,0
CUST1905,East,Premium,Month-to-month,Credit Card,4,1300.69,23,4,4,141.01,7.1,0,0,0,0,0
CUST1906,Central,Standard,Month-to-month,Wallet,28,745.03,24,1,4,114.15,7.2,73,0,0,0,0
CUST1907,West,Basic,One-year,Credit Card,59,441.98,15,1,1,50.72,5.2,3,0,1,1,0
CUST1908,South,Basic,One-year,UPI,26,461.16,15,3,4,66.27,5.3,157,5,0,1,0
CUST1909,South,Premium,One-year,Credit Card,8,1068.27,16,7,2,107.6,4.9,0,10,0,1,0
CUST1910,East,Basic,One-year,Wallet,7,443.87,13,2,0,30.47,7.3,6,15,0,0,0
CUST1911,North,Standard,One-year,Debit Card,20,677.42,24,3,2,115.79,8.1,8,15,1,1,0
CUST1912,East,Basic,Two-year,Debit Card,34,454.17,14,0,3,0.5,9.3,30,0,0,2,0
CUST1913,South,Basic,Month-to-month,Wallet,34,424.28,27,2,1,15.27,8.0,121,20,1,2,0
CUST1914,North,Premium,Month-to-month,UPI,20,1187.94,20,3,2,113.57,8.5,41,20,1,0,0
CUST1915,West,Standard,Two-year,Net Banking,31,616.22,14,3,6,75.61,6.5,82,10,0,0,0
CUST1916,East,Premium,One-year,Debit Card,15,1112.11,27,1,3,171.36,10,0,20,1,5,0
CUST1917,North,Premium,Two-year,UPI,38,1250.88,22,3,3,158.45,6.2,21,0,1,1,0
CUST1918,East,Standard,Month-to-month,Net Banking,15,726.17,24,2,0,91.2,10,0,0,1,0,0
CUST1919,West,Standard,One-year,Wallet,24,746.94,22,0,0,83.9,8.1,23,15,1,1,0
CUST1920,North,Standard,One-year,Wallet,46,869.92,17,3,3,51.18,5.8,78,15,0,0,0
CUST1921,West,Basic,One-year,Wallet,34,363.13,11,0,11,93.97,6.4,63,10,1,2,0
CUST1922,Central,Standard,Month-to-month,Net Banking,36,695.87,7,2,5,42.36,6.5,42,15,0,1,0
CUST1923,North,Premium,One-year,Net Banking,23,1240.47,22,4,2,132.17,6.4,107,0,1,0,0
CUST1924,North,Enterprise,Month-to-month,Net Banking,36,1637.53,22,1,7,175.49,6.8,103,20,1,1,0
CUST1925,South,Standard,One-year,Debit Card,31,586.7,15,2,1,35.5,7.1,56,5,1,0,0
CUST1926,South,Standard,Two-year,Debit Card,20,561.87,11,1,1,89.43,7.8,57,0,1,0,0
CUST1927,South,Standard,One-year,Debit Card,23,694.43,8,0,0,60.9,5.5,27,10,1,0,0
CUST1928,East,Standard,One-year,Credit Card,13,655.17,17,2,0,61.91,5.9,221,5,0,1,0
CUST1929,South,Standard,Month-to-month,Net Banking,33,638.62,21,2,15,96.72,7.5,14,10,0,0,0
CUST1930,East,Standard,Month-to-month,Net Banking,22,626.8,16,2,9,34.93,9.8,75,0,1,0,0
CUST1931,Central,Basic,One-year,Wallet,35,439.37,17,3,7,14.27,5.8,8,5,1,0,0
CUST1932,North,Standard,One-year,Credit Card,12,770.86,27,3,3,85.43,4.4,6,0,1,3,0
CUST1933,East,Standard,Two-year,Credit Card,20,686.67,22,3,2,70.05,4.9,84,15,0,1,0
CUST1934,Central,Standard,One-year,Debit Card,22,791.71,16,2,9,94.17,4.8,0,15,1,0,0
CUST1935,Central,Basic,One-year,Credit Card,20,395.36,15,1,0,74.1,6.9,11,0,1,1,0
CUST1936,South,Standard,One-year,Credit Card,19,755.09,12,1,7,62.83,7.5,46,0,1,1,0
CUST1937,Central,Basic,Month-to-month,UPI,19,372.39,18,0,1,43.61,7.5,16,10,1,1,0
CUST1938,South,Standard,One-year,Net Banking,34,839.35,14,1,9,108.48,6.3,0,15,1,0,0
CUST1939,East,Premium,Two-year,Debit Card,38,847.22,12,3,5,106.12,5.3,39,5,1,0,0
CUST1940,East,Enterprise,Month-to-month,Wallet,26,1723.51,21,1,0,188.98,7.5,34,0,1,0,0
CUST1941,Central,Premium,Two-year,Credit Card,8,1158.28,28,5,5,163.21,6.4,20,15,0,0,0
CUST1942,Central,Premium,Month-to-month,Net Banking,25,1207.33,14,2,1,126.96,8.5,11,5,0,1,0
CUST1943,South,Basic,Month-to-month,Wallet,11,402.63,16,2,5,66.15,7.0,2,10,0,2,0
CUST1944,West,Standard,Month-to-month,Wallet,26,729.17,23,1,0,69.55,4.2,5,0,1,0,0
CUST1945,East,Standard,One-year,UPI,11,603.13,19,1,0,67.98,6.0,16,10,1,1,0
CUST1946,Central,Standard,Month-to-month,Debit Card,27,776.5,16,1,0,75.9,7.9,132,5,1,0,0
CUST1947,West,Premium,Month-to-month,Credit Card,35,1081.58,22,3,0,103.66,6.8,4,0,1,0,0
CUST1948,Central,Standard,Month-to-month,Credit Card,29,698.54,26,1,2,80.4,7.4,162,15,1,0,0
CUST1949,North,Standard,One-year,Debit Card,24,724.3,20,3,1,35.92,5.3,0,15,0,1,0
CUST1950,Central,Standard,One-year,UPI,21,584.98,27,0,1,94.17,10,24,0,1,0,0
CUST1951,South,Premium,Month-to-month,Wallet,27,1111.36,27,8,4,122.53,5.0,19,0,0,1,0
CUST1952,West,Premium,Month-to-month,UPI,5,1062.62,18,4,2,152.05,5.4,47,15,1,1,0
CUST1953,South,Premium,Month-to-month,Net Banking,56,1509.98,23,0,4,151.92,7.5,176,5,0,3,0
CUST1954,West,Basic,Month-to-month,Debit Card,11,413.0,12,4,2,94.79,4.8,11,0,0,0,0
CUST1955,East,Basic,Two-year,UPI,13,399.73,21,1,0,40.2,8.8,211,10,1,2,0
CUST1956,North,Basic,One-year,Wallet,37,371.93,19,2,7,11.55,4.5,0,20,0,3,0
CUST1957,East,Enterprise,Month-to-month,UPI,44,1618.32,24,1,6,173.47,5.7,365,10,0,0,0
CUST1958,South,Standard,Month-to-month,UPI,8,714.03,15,0,2,58.52,6.2,34,0,1,3,0
CUST1959,South,Standard,Two-year,UPI,34,658.6,14,1,1,130.55,6.1,15,15,0,0,0
CUST1960,Central,Standard,One-year,Credit Card,57,780.83,18,2,1,88.39,3.9,31,0,1,1,0
CUST1961,East,Standard,Two-year,UPI,33,720.27,18,1,6,97.19,5.9,5,5,0,0,0
CUST1962,West,Standard,Month-to-month,UPI,11,750.67,15,5,2,57.23,6.4,60,0,1,0,0
CUST1963,West,Premium,Two-year,Wallet,14,1192.7,22,6,10,135.14,5.8,0,10,1,0,0
CUST1964,South,Basic,Month-to-month,Credit Card,14,318.39,19,3,0,73.56,7.3,71,10,0,2,0
CUST1965,Central,Standard,Two-year,Net Banking,13,739.94,19,2,0,64.3,7.9,0,0,1,2,0
CUST1966,Central,Standard,Two-year,Wallet,8,620.42,27,0,3,107.61,8.9,18,20,1,2,0
CUST1967,South,Standard,Month-to-month,Debit Card,30,832.68,19,2,0,50.22,8.1,33,10,1,1,0
CUST1968,North,Standard,Month-to-month,Net Banking,21,606.73,19,1,5,92.74,7.2,40,10,0,1,0
CUST1969,West,Standard,One-year,Debit Card,30,644.45,26,2,1,86.33,7.6,71,5,1,0,0
CUST1970,East,Standard,Month-to-month,UPI,38,574.38,16,1,2,37.26,8.1,156,15,1,0,0
CUST1971,Central,Basic,Month-to-month,UPI,57,383.19,4,1,3,43.06,7.3,42,0,0,0,0
CUST1972,West,Basic,Two-year,UPI,31,399.07,14,1,10,10.34,8.1,16,20,1,2,0
CUST1973,South,Standard,One-year,UPI,22,756.11,26,0,2,86.14,9.4,9,0,1,1,0
CUST1974,West,Basic,Month-to-month,Credit Card,21,354.33,13,1,3,0.98,8.3,64,0,1,1,0
CUST1975,East,Basic,Month-to-month,UPI,49,407.6,12,5,4,85.75,6.0,0,0,1,0,0
CUST1976,West,Premium,Month-to-month,Credit Card,35,1023.28,30,2,2,126.11,6.7,45,0,0,2,0
CUST1977,Central,Basic,Month-to-month,Credit Card,12,363.7,8,0,0,70.79,5.8,118,20,0,0,0
CUST1978,South,Standard,One-year,Debit Card,53,953.85,23,2,0,70.74,8.5,115,20,1,1,0
CUST1979,West,Standard,Month-to-month,Net Banking,19,659.05,27,1,2,109.88,8.0,22,5,1,1,0
CUST1980,West,Premium,Month-to-month,UPI,17,921.97,17,1,11,139.39,7.7,128,0,1,0,0
CUST1981,North,Standard,Month-to-month,UPI,16,638.82,22,0,1,36.01,8.9,231,0,1,1,0
CUST1982,West,Basic,Month-to-month,Debit Card,44,371.58,15,3,0,57.85,5.3,12,5,1,0,0
CUST1983,West,Standard,Month-to-month,UPI,54,712.5,19,3,15,65.8,8.6,17,0,1,1,0
CUST1984,West,Standard,Month-to-month,UPI,10,743.26,15,4,2,99.66,6.7,0,10,0,1,0
CUST1985,South,Premium,Month-to-month,UPI,23,1045.0,21,4,1,121.07,4.4,72,10,1,1,0
CUST1986,Central,Basic,One-year,UPI,31,406.26,13,5,0,0.5,3.4,0,0,1,0,0
CUST1987,East,Basic,Month-to-month,Credit Card,30,352.86,13,1,4,0.5,6.5,5,5,1,1,0
CUST1988,West,Basic,One-year,Net Banking,24,377.58,18,1,2,37.88,7.6,117,0,1,0,0
CUST1989,West,Basic,One-year,Debit Card,17,480.49,15,3,4,12.03,8.4,114,0,1,0,0
CUST1990,South,Basic,Month-to-month,Wallet,30,362.76,10,1,0,63.08,6.9,21,0,1,0,0
CUST1991,Central,Basic,Month-to-month,Wallet,23,430.84,16,1,7,55.74,8.5,101,0,1,1,0
CUST1992,North,Enterprise,Month-to-month,Credit Card,16,1756.62,24,1,2,168.97,7.4,35,20,0,0,0
CUST1993,North,Standard,One-year,Wallet,35,891.93,22,1,0,53.11,5.1,57,0,1,1,0
CUST1994,Central,Standard,Month-to-month,Net Banking,23,548.82,20,3,0,87.75,8.2,95,20,0,2,0
CUST1995,West,Standard,Two-year,Credit Card,16,821.3,22,1,0,89.17,8.0,22,15,0,4,0
CUST1996,West,Standard,Month-to-month,Credit Card,16,723.03,21,3,4,56.99,4.4,248,15,1,1,0
CUST1997,East,Basic,One-year,Net Banking,51,406.27,25,2,13,36.09,6.7,26,0,0,0,0
CUST1998,West,Premium,Month-to-month,Net Banking,19,1172.25,18,4,0,150.51,2.6,24,20,1,0,0
CUST1999,South,Enterprise,Month-to-month,Debit Card,4,1662.21,28,4,0,238.84,5.8,4,10,1,0,0
CUST2000,West,Premium,Month-to-month,Net Banking,31,1012.26,15,4,4,125.71,5.4,0,5,0,0,0
